id,item_id,name,gender,country,age,is_speaker
118,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
119,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,37,
120,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,38,
121,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
122,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,38,
123,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,28,
124,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
125,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
126,76,"{""en"": ""Student Regular Ticket"", ""it"": ""Biglietto Regular Studenti""}",male,IT,0,
127,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,0,
128,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,38,
129,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,FR,31,
130,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,32,
131,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,36,
132,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,49,
133,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
134,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
135,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,31,
136,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,52,
137,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,ES,27,
138,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
139,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,32,
140,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,27,
141,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,40,
142,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,42,
143,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,38,
144,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,ES,24,
145,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,PL,32,
146,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
147,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,27,
148,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,41,
149,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
150,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,CM,41,
151,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",not_say,ES,24,
152,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
153,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
154,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IN,23,TRUE
155,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,GH,28,
156,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,33,
157,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IN,22,
158,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,31,
159,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,53,
160,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
161,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
162,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
163,76,"{""en"": ""Student Regular Ticket"", ""it"": ""Biglietto Regular Studenti""}",,,36,
164,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
165,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,827,
166,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,26,
167,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,32,
168,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
169,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,26,
170,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,0,
171,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,29,
172,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,51,
173,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,44,
174,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",female,IT,38,
175,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,ES,19,
176,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,24,
177,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
178,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,NO,30,
179,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,NO,0,
180,76,"{""en"": ""Student Regular Ticket"", ""it"": ""Biglietto Regular Studenti""}",male,IT,35,
181,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,42,
182,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IE,27,
183,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,CH,36,
184,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
185,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,HR,31,
186,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,AL,39,
187,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,44,
188,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
189,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
190,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,37,
191,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,38,
192,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,32,
193,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,33,
194,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,32,
195,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,32,
196,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",not_say,HR,33,
197,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IN,22,TRUE
198,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
199,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,28,TRUE
200,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,42,
201,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,28,TRUE
202,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,26,
203,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,33,TRUE
204,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,25,
205,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
206,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,US,29,TRUE
207,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,39,TRUE
208,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,GB,35,TRUE
209,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,37,TRUE
210,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,PT,28,TRUE
211,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,49,TRUE
212,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,43,
213,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,ES,44,TRUE
214,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,GB,31,TRUE
215,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,GB,51,TRUE
216,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,DE,25,TRUE
217,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,44,TRUE
218,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,HR,37,TRUE
219,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IL,33,TRUE
220,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
221,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
222,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,19,TRUE
223,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,ES,30,TRUE
224,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,TRUE
225,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,ES,27,TRUE
226,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,44,TRUE
227,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,ES,0,TRUE
228,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,32,
229,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,RU,31,TRUE
230,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,BE,35,TRUE
231,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,61,
232,76,"{""en"": ""Student Regular Ticket"", ""it"": ""Biglietto Regular Studenti""}",,,,
233,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,39,TRUE
234,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,20,TRUE
235,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,37,
236,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,26,TRUE
237,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,37,TRUE
238,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,34,TRUE
239,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,28,
240,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,45,TRUE
241,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,SK,26,
242,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,39,TRUE
243,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
244,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,NL,25,TRUE
245,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,DE,53,TRUE
246,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,ES,32,TRUE
247,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,0,TRUE
248,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
249,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
250,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,39,
251,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,SI,36,TRUE
252,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,60,TRUE
253,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",female,IT,36,
254,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,CH,29,TRUE
255,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,34,TRUE
256,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
257,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,41,
258,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,DE,24,
259,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,DE,32,TRUE
260,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
261,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,SI,0,TRUE
262,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IN,0,TRUE
263,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,40,TRUE
264,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,38,TRUE
265,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,36,
266,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",male,IT,31,
267,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,TRUE
268,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,32,TRUE
269,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",female,IT,27,
270,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",,,,
271,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",male,IT,27,
272,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,28,
273,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
274,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,27,
275,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,40,TRUE
276,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,42,TRUE
277,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,46,TRUE
278,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
279,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
280,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IT,32,
281,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,41,TRUE
282,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,0,
283,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,39,TRUE
284,77,"{""en"": ""Personal Regular Ticket"", ""it"": ""Biglietto Regular Personale""}",female,IT,25,
285,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,CA,43,TRUE
286,78,"{""en"": ""Business Regular Ticket"", ""it"": ""Biglietto Regular Business""}",,,,
287,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,28,
288,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,27,
289,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,DE,30,TRUE
290,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,36,TRUE
291,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",female,IT,28,
292,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,TRUE
293,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,18,TRUE
294,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,0,
295,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,39,TRUE
296,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IN,24,TRUE
297,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,34,
298,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,0,TRUE
299,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IN,23,TRUE
300,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,41,TRUE
301,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,UA,36,TRUE
302,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,31,TRUE
303,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,CZ,34,
304,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,36,
305,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,TRUE
306,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,27,TRUE
307,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,GB,45,TRUE
308,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,GB,32,TRUE
309,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IE,32,TRUE
310,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,IT,31,
311,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,48,
312,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,DE,31,TRUE
313,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,35,TRUE
314,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,NL,35,TRUE
315,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,25,TRUE
316,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,TRUE
317,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,ES,47,TRUE
318,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,46,TRUE
319,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,PL,34,TRUE
320,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,TRUE
321,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
322,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
323,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,
324,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,IT,38,
325,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,27,
326,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,33,
327,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
328,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,46,
329,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
330,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
331,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,44,
332,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
333,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",,,,
334,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,39,
335,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,57,
336,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,21,
337,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
338,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,PL,36,
339,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,27,
340,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
341,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",male,IT,32,
342,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,44,
343,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
344,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,32,
345,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,35,
346,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,39,TRUE
347,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,0,
348,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
349,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,33,
350,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
351,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,39,
352,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,US,0,TRUE
353,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,51,TRUE
354,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",not_say,GB,0,TRUE
355,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
356,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
357,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
358,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
359,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
360,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
361,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,36,
362,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
363,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",,,,
364,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,US,31,
365,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,DE,0,TRUE
366,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,25,
367,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,RO,31,
368,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IN,20,TRUE
369,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
370,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,GR,31,
371,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,DE,36,
372,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",not_say,PL,0,
373,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,GB,25,
374,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",female,IT,34,TRUE
375,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,UA,32,
376,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,IT,38,
377,80,"{""en"": ""Student Late Ticket"", ""it"": ""Biglietto Late Studenti""}",female,PL,23,
378,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,IT,26,
379,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,BR,42,
380,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,US,39,
381,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,FR,31,TRUE
382,82,"{""en"": ""Business Late Ticket"", ""it"": ""Biglietto Late Business""}",male,LU,38,
383,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
384,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,28,
385,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",male,LT,0,
386,81,"{""en"": ""Personal Late Ticket"", ""it"": ""Biglietto Late Personale""}",,,,
